state,county,Median Household Income (5y Average),Median Household Income for +7-person Households (5y Avg.),Median Household Income for 1-person Households (5y Avg.),Median Household Income for 2-person Households (5y Avg.),Median Household Income for 3-person Households (5y Avg.),Median Household Income for 4-person Households (5y Avg.),Median Household Income for 5-person Households (5y Avg.),Median Household Income for 6-person Households (5y Avg.),Percent Below Federal Poverty Level (1y Avg.),Percent Below Federal Poverty Level (5y Avg.),Percent of +4 Person Households with +3 Workers (5y Avg.),Percent of +4 Person Households with 1 Worker (5y Avg.),Percent of +4 Person Households with 2 Workers (5y Avg.),Percent of +4 Person Households with No Workers (5y Avg.),Percent of 1 Person Households with 1 Worker (5y Avg.),Percent of 1 Person Households with No Workers (5y Avg.),Percent of 2 Person Households with 1 Worker (5y Avg.),Percent of 2 Person Households with 2 Workers (5y Avg.),Percent of 2 Person Households with No Workers (5y Avg.),Percent of 3 Person Households with 1 Worker (5y Avg.),Percent of 3 Person Households with 2 Workers (5y Avg.),Percent of 3 Person Households with 3 Workers (5y Avg.),Percent of 3 Person Households with No Workers (5y Avg.),Percent of Senior Population Below Federal Poverty Level (1y Avg.),Percent of Senior Population Below Federal Poverty Level (5y Avg.),Percentage of Total Housing Units that are Vacant (1y Avg.),Percentage of Total Housing Units that are Vacant (5y Avg.),Senior Unemployment Rate (1y Avg.),Senior Unemployment Rate (5y Avg.),Unemployment Rate (1y Avg.),Unemployment Rate (5y Avg.)
 Michigan,Midland County,54852.0,77083.0,27320.0,59968.0,68989.0,84263.0,87192.0,74479.0,0.0819013938307762,0.1227439045906067,0.1469482183456421,0.3231125175952911,0.4865490198135376,0.0433902218937874,0.4797974228858948,0.5202025771141052,0.3119654953479767,0.3281616568565369,0.3598728477954865,0.4059009552001953,0.3841938972473145,0.11612223088741301,0.0937829315662384,0.0585303194820881,0.0682079270482063,0.0589571632444859,0.0683602914214134,0.0113394754007459,0.05356055870652201,0.0408927462995052,0.0763273239135742
 Michigan,Missaukee County,42077.0,62083.0,22500.0,45688.0,52898.0,65526.0,53281.0,55833.0,,0.1503364741802216,0.1917808204889298,0.3527397215366364,0.4006849229335785,0.0547945201396942,0.3940355181694031,0.6059644818305969,0.3076923191547394,0.2627484798431397,0.429559201002121,0.3439490497112274,0.3694267570972443,0.1299363076686859,0.1566879004240036,,0.0873137265443802,,0.3361242711544037,,0.0787172019481659,,0.08785872161388401
 Michigan,Monroe County,56968.0,62557.0,26874.0,61701.0,77048.0,86984.0,84713.0,87458.0,0.0967410653829575,0.10842414945364,0.1907848566770554,0.2912924587726593,0.4675517380237579,0.0503709502518177,0.4150676131248474,0.5849323868751526,0.3415476083755493,0.3013232350349426,0.3571291565895081,0.3365869224071503,0.4211090803146362,0.1249597743153572,0.1173442006111145,0.0677343606948853,0.053098026663065005,0.0756900161504745,0.0755964368581772,0.0164609048515558,0.0435578338801861,0.0440712943673134,0.0695667564868927
 Michigan,Montcalm County,43126.0,55893.0,22270.0,46886.0,55363.0,63977.0,53698.0,54688.0,,0.1738985776901245,0.1577572375535965,0.3338022530078888,0.40695336461067205,0.1014871373772621,0.3810384571552277,0.6189615726470947,0.3183029890060425,0.2875854969024658,0.3941115140914917,0.4038004875183106,0.3488717377185822,0.1229216158390045,0.12440617382526402,,0.0730070620775223,,0.1764664053916931,,0.0635944679379463,,0.086089126765728
 Michigan,Montmorency County,37145.0,70625.0,21740.0,42270.0,45758.0,42813.0,56042.0,55625.0,,0.1629274636507034,0.0888382717967033,0.3462414443492889,0.4077448844909668,0.1571753919124603,0.2756797671318054,0.7243202328681946,0.2737011313438416,0.138725221157074,0.5875736474990845,0.4085365831851959,0.2825203239917755,0.0386178866028786,0.2703252136707306,,0.0671729445457459,,0.5275301337242126,,0.0848484858870506,,0.1377099305391312
 Michigan,Muskegon County,43920.0,62143.0,22680.0,50357.0,56868.0,64625.0,62216.0,45106.0,0.1912140995264053,0.1958328485488892,0.1564023941755295,0.299846738576889,0.4400167167186737,0.1037341505289078,0.3785828053951263,0.621417224407196,0.3553257286548615,0.2859885692596436,0.358685702085495,0.3450641334056854,0.3644497394561768,0.1465354412794113,0.1439506858587265,0.0641911029815674,0.082710288465023,0.1083973199129105,0.11265245079994197,0.0183486230671406,0.0570252798497677,0.07695368677377701,0.1043068319559097
 Michigan,Newaygo County,44049.0,57188.0,23224.0,47885.0,54899.0,66493.0,56324.0,67074.0,,0.1820839196443558,0.178563117980957,0.3415484726428986,0.3938618898391724,0.0860265046358109,0.367733508348465,0.6322665214538574,0.2846262454986572,0.263046532869339,0.4523272216320038,0.37717843055725103,0.3365145325660706,0.1128630712628365,0.1734439879655838,,0.105555959045887,,0.2541828751564026,,0.0379310362040997,,0.0888299122452736
 Michigan,Oakland County,69850.0,90833.0,36246.0,76590.0,94032.0,110830.0,110377.0,103438.0,0.0851182714104652,0.0955397412180901,0.1870520710945129,0.3162733018398285,0.4539417028427124,0.0427329204976559,0.5391281843185425,0.4608718156814575,0.3447171449661255,0.3822932541370392,0.2729896306991577,0.3429693281650543,0.4267549514770508,0.151750773191452,0.0785249620676041,0.067490354180336,0.0643693059682846,0.0650640800595284,0.0655940696597099,0.0332320928573608,0.0431062169373035,0.0479281507432461,0.0626308023929596
 Michigan,Oceana County,41952.0,36875.0,21736.0,47434.0,49856.0,54886.0,49851.0,57000.0,,0.1985541433095932,0.1408262997865677,0.3545091152191162,0.4167037010192871,0.0879609063267708,0.3627075254917145,0.6372924447059631,0.3473607301712036,0.2267088294029236,0.4259304404258728,0.370120108127594,0.3671171069145203,0.091591589152813,0.171171173453331,,0.0814809575676918,,0.3436813950538635,,0.0087336245924234,,0.0827187895774841
 Michigan,Ogemaw County,36941.0,32434.0,20701.0,42431.0,49893.0,56250.0,53889.0,66429.0,,0.1997198611497879,0.157587543129921,0.3054474592208862,0.3942931294441223,0.1426718533039093,0.2892768085002899,0.7107232213020325,0.28726288676261896,0.1924119293689728,0.5203251838684082,0.3236903846263886,0.3103987574577332,0.1305707544088364,0.2353401035070419,,0.1000601947307587,,0.3908863961696625,,0.0505617968738079,,0.10772616416215901
 Michigan,Ontonagon County,35038.0,,20685.0,44679.0,56071.0,55000.0,48750.0,43906.0,,0.1522559523582459,0.0439999997615814,0.3720000088214874,0.4160000085830689,0.1679999977350235,0.3133392930030823,0.6866607069969177,0.2784172594547272,0.1776978373527527,0.5438848733901978,0.2594339549541473,0.3632075488567352,0.0849056616425514,0.2924528419971466,,0.078288696706295,,0.4559943377971649,,0.0,,0.1194432005286217
 Michigan,Osceola County,39247.0,36161.0,20158.0,45000.0,51542.0,53357.0,50227.0,52935.0,,0.2265043407678604,0.1333708465099335,0.3280810415744782,0.3944850862026215,0.1440630257129669,0.3489649295806885,0.6510350704193115,0.3335201740264893,0.2435538172721863,0.4229260087013245,0.3770925104618073,0.3330396413803101,0.0898678377270699,0.2000000029802322,,0.1026091650128365,,0.3383957445621491,,0.02071563154459,,0.0877703800797462
 Michigan,Oscoda County,35175.0,70250.0,17730.0,42560.0,50924.0,60000.0,51389.0,60096.0,,0.1953247338533402,0.1307692378759384,0.482692301273346,0.32115384936332697,0.0653846189379692,0.2687908411026001,0.7312091588973999,0.26279217004776,0.1781427711248398,0.559065043926239,0.2686567306518555,0.4597014784812927,0.0776119381189346,0.1940298527479172,,0.1139477491378784,,0.5733465552330017,,0.0805860832333565,,0.1031418591737747
 Michigan,Otsego County,50793.0,77083.0,22431.0,53337.0,62328.0,77596.0,78641.0,72375.0,,0.141630545258522,0.1671101599931717,0.2394890934228897,0.5667908191680908,0.0266098994761705,0.4205338954925537,0.5794661045074463,0.2984969615936279,0.3123532235622406,0.3891498446464539,0.3742926418781281,0.4421988725662231,0.1107518225908279,0.0727566704154015,,0.0792254954576492,,0.3153658807277679,,0.0989583358168602,,0.0681933015584946
 Michigan,Ottawa County,61367.0,89665.0,29218.0,63864.0,72841.0,79626.0,83390.0,85888.0,0.0953754484653473,0.0993423610925674,0.2557898759841919,0.2784855365753174,0.4427077770233154,0.023016806691884998,0.4653120040893555,0.5346879959106445,0.305755078792572,0.4028560817241669,0.2913888394832611,0.3291900157928467,0.4274689257144928,0.1839229613542557,0.05941811203956599,0.0313003808259964,0.0453861244022846,0.0580421872437,0.0630518794059753,0.036511454731226,0.048296395689249004,0.0419742427766323,0.052853174507618
 Michigan,Presque Isle County,41570.0,49000.0,24943.0,48261.0,52880.0,58448.0,65938.0,52500.0,,0.1354166716337204,0.1639135926961899,0.3684879243373871,0.3430749773979187,0.1245235055685043,0.2849887013435364,0.7150112986564636,0.2803224623203278,0.1835837364196777,0.5360938310623169,0.4430176615715027,0.3210272789001465,0.10433387011289601,0.1316211819648743,,0.0636154338717461,,0.4053664207458496,,0.0576923079788685,,0.1242453753948212
 Michigan,Roscommon County,35959.0,44063.0,21528.0,43189.0,45938.0,42969.0,41705.0,41513.0,,0.1967879980802536,0.0742251202464104,0.3752039074897766,0.3654159903526306,0.1851549744606018,0.2834956645965576,0.7165043354034424,0.2742955684661865,0.1736630201339722,0.5520414113998413,0.3901996314525604,0.3257713317871094,0.0490018166601658,0.2350272238254547,,0.0772015824913979,,0.4947066009044647,,0.0422018356621265,,0.140238419175148
 Michigan,Saginaw County,43712.0,63990.0,24579.0,52038.0,56316.0,68361.0,62039.0,47469.0,0.1738777309656143,0.1788653582334518,0.1829309314489365,0.3031138479709625,0.4239020645618439,0.0900531336665154,0.38206946849823,0.61793053150177,0.3449635207653046,0.263908326625824,0.3911281526088715,0.381914347410202,0.3446332514286041,0.1221605688333511,0.1512918323278427,0.0862322300672531,0.0783033072948456,0.0974390804767609,0.09939856082201,0.0354079604148865,0.0559883154928684,0.0675564557313919,0.0953492745757103
 Michigan,Sanilac County,42037.0,61875.0,21982.0,48653.0,56389.0,59858.0,63971.0,68958.0,,0.1568798422813416,0.1605520099401474,0.319084495306015,0.4543924629688263,0.0659710541367531,0.3731979727745056,0.6268020272254944,0.3205035328865051,0.2818694710731506,0.3976269662380219,0.3490839004516602,0.3924783170223236,0.1292189061641693,0.1292189061641693,,0.0973795354366302,,0.2496825903654099,,0.0245677884668112,,0.0917330831289291
 Michigan,Schoolcraft County,36649.0,,19096.0,44407.0,51429.0,63125.0,41944.0,51667.0,,0.21527345478534698,0.12065439671278,0.3231083750724793,0.4028629958629608,0.1533742398023605,0.3091742992401123,0.6908257007598877,0.2267235219478607,0.23454158008098602,0.5387349128723145,0.3253012001514435,0.4518072307109833,0.0542168691754341,0.1686746925115585,,0.1241957768797875,,0.472151905298233,,0.0245901644229889,,0.1210374608635902
 Michigan,Shiawassee County,48470.0,56602.0,24203.0,52756.0,62379.0,68175.0,72014.0,58125.0,0.10899921506643301,0.142340824007988,0.1613524854183197,0.3244569003582001,0.4535739421844482,0.0606166794896126,0.4073911011219025,0.5926088690757751,0.3190826773643494,0.2890713512897492,0.3918459713459015,0.3355519771575928,0.41243976354599,0.1129217371344566,0.1390865296125412,0.0373156853020191,0.04856778308749201,0.0631252527236938,0.0824354887008667,0.0130434781312943,0.0536277592182159,0.0553507767617702,0.0881582945585251
 Michigan,St. Clair County,50930.0,81352.0,25081.0,54749.0,66775.0,75371.0,77956.0,71385.0,0.1387971639633179,0.1412976235151291,0.1968450397253037,0.2906634509563446,0.4506000578403473,0.0618914626538754,0.4048804938793182,0.5951194763183594,0.3566043376922607,0.2738424837589264,0.3695531785488129,0.3751006424427033,0.3558776080608368,0.1475442796945572,0.1214774549007416,0.0667205154895782,0.0695807710289955,0.0843769162893295,0.0949717536568642,0.0125000001862645,0.0534105524420738,0.0634321123361588,0.0913847163319588
 Michigan,St. Joseph County,45410.0,65583.0,24742.0,50208.0,57192.0,63214.0,58438.0,64519.0,,0.1619594842195511,0.1676505357027054,0.3000787198543549,0.4584809243679047,0.0737898498773575,0.43910521268844604,0.560894787311554,0.3632361590862274,0.3010112941265106,0.3357525169849396,0.3354189395904541,0.3949945569038391,0.1428182870149612,0.1267682313919067,,0.0750647634267807,,0.1486359387636185,,0.0396539308130741,,0.0658523067831993
 Michigan,Tuscola County,44193.0,59297.0,23716.0,46721.0,61064.0,62991.0,67436.0,62857.0,,0.157902717590332,0.1743312925100327,0.3162834346294403,0.4373533427715302,0.0720319077372551,0.3808134198188782,0.6191865801811218,0.3478521704673767,0.2631389498710632,0.3890088796615601,0.3502958714962006,0.4165680408477783,0.1147928982973099,0.1183431968092918,,0.0861950218677521,,0.1130495741963387,,0.0443514660000801,,0.0837891399860382
 Michigan,Van Buren County,47141.0,56121.0,24075.0,53042.0,60804.0,65350.0,58954.0,51842.0,0.1730200499296188,0.1747818291187286,0.1570075452327728,0.3424305617809296,0.4344196617603302,0.06614223867654799,0.4220160245895386,0.5779839754104614,0.3734189569950104,0.2962638735771179,0.3303171694278717,0.3932690024375916,0.3866792321205139,0.106377974152565,0.1136738061904907,0.0686055347323418,0.0796040743589401,0.1926208287477493,0.20613078773021698,0.0305206459015608,0.0319581627845764,0.0607958920300007,0.07645806670188901
 Michigan,Washtenaw County,62484.0,96716.0,33425.0,70258.0,85771.0,107978.0,105206.0,75968.0,0.1479228287935257,0.1517212986946106,0.1975988745689392,0.3033192157745361,0.4409957528114319,0.0580861568450928,0.5700444579124451,0.4299555122852325,0.3330489993095398,0.4158086180686951,0.2511423826217651,0.3028486669063568,0.4426170587539673,0.1583154052495956,0.0962188765406609,0.0704395100474358,0.0583432465791702,0.0640890523791313,0.0675691962242126,0.0533189326524735,0.0485205762088299,0.0418960675597191,0.0625513345003128
 Michigan,Wayne County,42043.0,44971.0,23656.0,51491.0,57340.0,68570.0,58947.0,53566.0,0.2265834212303162,0.2450464367866516,0.150630846619606,0.3564551174640656,0.362269937992096,0.1306440979242325,0.4240396916866303,0.5759602785110474,0.3649528920650482,0.2788033783435822,0.3562437295913696,0.3933507204055786,0.3262857794761658,0.1048114150762558,0.1755520850419998,0.1202816739678383,0.1227945163846016,0.1669648587703705,0.1775420755147934,0.0317190922796726,0.0569378323853016,0.0965680629014969,0.1298793256282806
 Michigan,Wexford County,40417.0,42798.0,22170.0,45063.0,52103.0,57823.0,56295.0,52115.0,,0.1877702325582504,0.1257812529802322,0.39921873807907104,0.3980468809604645,0.0769531279802322,0.4003501534461975,0.5996498465538025,0.2801510095596314,0.3103516697883606,0.4094973206520081,0.3682864308357239,0.3109974563121796,0.1585677713155747,0.1621483415365219,,0.0612678937613964,,0.2123209685087204,,0.0153846153989434,,0.0820596441626549
 Minnesota,Aitkin County,44524.0,57639.0,21364.0,53090.0,57500.0,67625.0,54938.0,75000.0,,0.127885177731514,0.1510318964719772,0.2804878056049347,0.5093808770179749,0.0590994358062744,0.3194505870342255,0.6805493831634521,0.2882133722305298,0.2426154315471649,0.4691711962223053,0.3361445665359497,0.4072289168834686,0.1060240939259529,0.1506024152040482,,0.0879871100187302,,0.5011098980903625,,0.0417457297444344,,0.0698431506752968
 Minnesota,Anoka County,73579.0,86086.0,36698.0,74798.0,90822.0,102751.0,100440.0,100594.0,0.0667813196778297,0.0735821574926376,0.2341873049736023,0.2241971045732498,0.5062515139579773,0.0353640615940094,0.5559497475624084,0.4440502524375916,0.3057841956615448,0.4573458135128021,0.2368699908256531,0.2720716297626495,0.4714424014091492,0.2166021317243576,0.0398838333785534,0.0595360100269318,0.0601976066827774,0.0300206877291203,0.0301504041999578,0.0461694560945034,0.0339126735925674,0.0316491276025772,0.0487949028611183
 Minnesota,Becker County,54115.0,67500.0,24689.0,59351.0,73367.0,80402.0,78047.0,63438.0,,0.1281395554542542,0.2218506187200546,0.2415459007024765,0.47826087474823,0.0583426244556904,0.4515857398509979,0.5484142303466797,0.3165838420391083,0.363887369632721,0.3195288181304932,0.2394911497831345,0.5016592741012573,0.1681415885686874,0.090707965195179,,0.0817302986979485,,0.2707014679908752,,0.0176211446523666,,0.0372159592807293
 Minnesota,Beltrami County,45201.0,60278.0,23698.0,54028.0,52651.0,73537.0,61793.0,76875.0,,0.1910841315984726,0.1256024092435837,0.3259036242961884,0.4647590219974518,0.0837349370121956,0.5118596553802489,0.4881403148174286,0.3380214869976044,0.3645701706409454,0.2974083423614502,0.4297188818454742,0.3337795734405518,0.156626507639885,0.0798750594258308,,0.0848961547017097,,0.1710665225982666,,0.0506822615861893,,0.1026634201407433
 Minnesota,Benton County,51841.0,94211.0,24125.0,58032.0,67700.0,85250.0,77708.0,73594.0,,0.1345638334751129,0.1943043619394302,0.1928211152553558,0.5701572299003601,0.0427172929048538,0.49914696812629705,0.5008530616760254,0.2857390642166138,0.4545454680919647,0.2597154676914215,0.2692925930023193,0.4758842587471008,0.1804662346839905,0.0743569135665894,,0.1068857610225678,,0.0445562563836575,,0.0342555977404118,,0.0502025783061981
 Minnesota,Big Stone County,47132.0,55000.0,25000.0,55474.0,75580.0,74306.0,85341.0,76667.0,,0.1133521571755409,0.2083333283662796,0.1964285671710968,0.5297619104385376,0.065476194024086,0.4140844941139221,0.5859155058860779,0.2417465448379517,0.3844515383243561,0.3738019168376923,0.2572614252567291,0.4730290472507477,0.2074688822031021,0.0622406639158726,,0.0873504281044006,,0.2806905508041382,,0.0268456377089024,,0.0228823758661747
 Minnesota,Blue Earth County,52119.0,67596.0,26051.0,60764.0,70811.0,78052.0,84286.0,77000.0,0.162154421210289,0.1825848519802094,0.2291625589132309,0.2007881700992584,0.5422660112380981,0.0277832504361868,0.5347436666488647,0.4652563631534576,0.2614232301712036,0.4904226958751679,0.2481540888547897,0.2106901854276657,0.4590036273002625,0.2794499099254608,0.0508562549948692,0.0741230845451355,0.0672463476657867,0.0820175781846046,0.0740263089537621,0.0134502919390798,0.022641509771347,0.0660173669457436,0.0487291999161243
 Minnesota,Brown County,53319.0,91250.0,26875.0,62193.0,71847.0,86175.0,90560.0,85278.0,,0.0797828212380409,0.2474827766418457,0.1473237872123718,0.5914149284362793,0.0137784844264388,0.4954240322113037,0.5045759677886963,0.2435370832681656,0.4525247514247894,0.3039381504058838,0.2393418103456497,0.5744203329086304,0.1555721759796143,0.0306656695902348,,0.0791645273566246,,0.07947076857089999,,0.0086848633363843,,0.0270270276814699
 Minnesota,Carlton County,55607.0,73333.0,23088.0,61777.0,73649.0,78284.0,78333.0,88661.0,,0.1307210326194763,0.2138728350400925,0.2325739562511444,0.5283917188644409,0.0251615103334188,0.3938088715076447,0.606191098690033,0.3017663359642029,0.3662481307983398,0.3319855332374573,0.3640124201774597,0.4183040261268616,0.1370217204093933,0.080661840736866,,0.0940596163272858,,0.1526703089475632,,0.0172910671681166,,0.0425483621656895
 Minnesota,Carver County,88638.0,138990.0,36262.0,85476.0,106324.0,129483.0,128620.0,147000.0,0.0406127125024796,0.0411279276013374,0.2009244710206986,0.2199055850505829,0.5635326504707336,0.0156372934579849,0.5891719460487366,0.41082802414894104,0.2841359674930573,0.5252593159675598,0.1906047016382217,0.2463869005441666,0.5105345845222473,0.1974577754735947,0.0456207543611526,0.09534652531146999,0.0653675496578217,,0.0342844575643539,0.09447619318962101,0.0276785716414452,0.0207592844963074,0.0300412252545357
 Minnesota,Cass County,47926.0,51875.0,23682.0,56793.0,57825.0,62917.0,54231.0,47143.0,,0.1586591452360153,0.1247570961713791,0.312475711107254,0.4885347783565521,0.0742324143648148,0.4189063906669617,0.5810936093330383,0.2906456887722015,0.2883205115795136,0.4210337996482849,0.3195729553699493,0.4106761515140533,0.1288256198167801,0.1409252732992172,,0.0767754763364792,,0.4308531880378723,,0.0136585365980864,,0.0630830377340317
 Minnesota,Chippewa County,54041.0,62250.0,27392.0,68250.0,67050.0,68750.0,71071.0,72868.0,,0.108210526406765,0.2252358496189117,0.2169811278581619,0.5471698045730591,0.0106132077053189,0.4360613822937012,0.5639386177062988,0.3517948687076569,0.4435897469520569,0.2046153843402863,0.2488189041614533,0.4960629940032959,0.2299212664365768,0.0251968502998352,,0.0903412029147148,,0.1256992965936661,,0.0853932574391365,,0.0215827338397503
 Minnesota,Chisago County,72908.0,98393.0,29283.0,73782.0,88485.0,98310.0,104116.0,95643.0,,0.0597899630665779,0.2333656698465347,0.198836088180542,0.5408341288566589,0.0269641131162643,0.4721473455429077,0.5278526544570923,0.2948560416698456,0.4071496725082398,0.2979942560195923,0.2655921578407288,0.5273300409317017,0.173090398311615,0.0339873842895031,,0.0616815611720085,,0.0728421062231064,,0.0256410259753466,,0.054301593452692004
 Minnesota,Clay County,59614.0,62202.0,26386.0,67453.0,70823.0,89293.0,89531.0,83026.0,,0.1190783530473709,0.1841011792421341,0.2034326940774918,0.590063214302063,0.0224028900265694,0.5731745362281799,0.4268254339694977,0.2955727577209473,0.4713941514492035,0.2330331057310104,0.2421150207519531,0.5361781120300293,0.1682127416133881,0.0534941256046295,,0.0661785006523132,,0.0725719556212425,,0.0157706085592508,,0.030819047242403
 Minnesota,Clearwater County,44203.0,75625.0,19962.0,52131.0,58333.0,67500.0,57375.0,47721.0,,0.1670352667570114,0.149920254945755,0.3716108500957489,0.419457733631134,0.0590111650526524,0.3615307211875916,0.6384692788124084,0.3125447928905487,0.3096774220466614,0.3777777850627899,0.4380952417850494,0.3714285790920258,0.1047619059681892,0.0857142880558968,,0.13057164847850802,,0.2663590610027313,,0.0380952395498753,,0.0731270760297775
 Minnesota,Cook County,51793.0,125982.0,17835.0,61067.0,60982.0,88750.0,66923.0,,,0.1193192824721336,0.2578947246074677,0.1500000059604645,0.5368421077728271,0.0552631579339504,0.5116279125213623,0.4883720874786377,0.3089564442634583,0.3615447878837585,0.3294987678527832,0.3886639773845673,0.3765182197093964,0.170040488243103,0.0647773295640945,,0.07015410810709,,0.4541652202606201,,0.0159362554550171,,0.0241354461759329
 Minnesota,Cottonwood County,47407.0,60625.0,25938.0,58641.0,58344.0,83203.0,59191.0,38750.0,,0.1599786877632141,0.1944728791713715,0.3019447326660156,0.4595701098442078,0.0440122820436955,0.4152271151542664,0.5847728848457336,0.2911680936813355,0.3669515550136566,0.3418803513050079,0.303605318069458,0.4421252310276032,0.1688804626464844,0.0853889957070351,,0.1263149082660675,,0.1063159853219986,,0.0180360730737448,,0.0484923310577869
 Minnesota,Crow Wing County,50893.0,77279.0,25236.0,57147.0,68711.0,75642.0,75682.0,94485.0,,0.1044909879565239,0.1769598722457886,0.2389270067214966,0.5379496812820435,0.0461634434759617,0.4348730742931366,0.565126895904541,0.2782008647918701,0.3451303541660309,0.3766687512397766,0.2848710715770721,0.4374029338359833,0.1739670634269714,0.1037589311599731,,0.0752244144678116,,0.3083632588386536,,0.0115273771807551,,0.0429272688925266
 Minnesota,Dakota County,77321.0,107431.0,38781.0,81100.0,95088.0,114534.0,112426.0,91932.0,0.0536745451390743,0.071613498032093,0.2281420081853867,0.2398911565542221,0.5030516982078552,0.0289151109755039,0.5803773403167725,0.4196226298809052,0.2958097755908966,0.4823375046253204,0.22185271978378304,0.2640669047832489,0.4726406633853912,0.2174418121576309,0.0458505973219872,0.0419901572167873,0.0469669923186302,0.0265451800078154,0.0284169875085354,0.0099390298128128,0.0321686640381813,0.0358992181718349,0.0441744662821293
 Minnesota,Dodge County,68718.0,74688.0,28636.0,68241.0,81607.0,99429.0,106667.0,90288.0,,0.0662942454218864,0.1932203322649002,0.2053268700838089,0.5937045812606812,0.0077481837943196,0.5561594367027283,0.4438405930995941,0.2495479136705399,0.5077757835388184,0.242676317691803,0.3345487713813782,0.4503190517425537,0.1978122144937515,0.0173199642449617,,0.0606477297842503,,0.0553827024996281,,0.0677618086338043,,0.0331885330379009
 Minnesota,Douglas County,56347.0,78913.0,24494.0,63678.0,79045.0,85921.0,83643.0,75750.0,,0.0866028815507889,0.2119433879852295,0.1953745186328888,0.5774939656257629,0.0151881258934736,0.4453414678573608,0.5546585321426392,0.2357308566570282,0.4102088212966919,0.3540603220462799,0.2415375858545303,0.4911072850227356,0.2507171630859375,0.0166379809379578,,0.0879154875874519,,0.2216047644615173,,0.0648298189043999,,0.040302649140358006
 Minnesota,Faribault County,49101.0,76667.0,25981.0,56044.0,58700.0,73636.0,83900.0,74167.0,,0.125965878367424,0.1850775182247162,0.2005814015865326,0.5707364082336426,0.0436046496033669,0.4564128220081329,0.5435871481895447,0.3264831304550171,0.4048080742359161,0.2687087953090668,0.295945942401886,0.4702702760696411,0.1229729726910591,0.1108108088374138,,0.0752335339784622,,0.0955160111188889,,0.0678807944059372,,0.0314085856080055
 Minnesota,Fillmore County,54358.0,44375.0,25772.0,63397.0,73203.0,80337.0,79191.0,97587.0,,0.1208512336015701,0.1733780801296234,0.2142058163881302,0.5844519138336182,0.0279642064124346,0.4715310037136078,0.5284690260887146,0.279104471206665,0.4310447871685028,0.2898507416248322,0.2211445271968842,0.5247332453727722,0.1774975806474686,0.0766246393322945,,0.0901362001895905,,0.1273412108421326,,0.0266990289092064,,0.0347810238599777
 Minnesota,Freeborn County,48827.0,46167.0,25878.0,57555.0,65767.0,66776.0,75802.0,65000.0,,0.1119531393051148,0.2150631248950958,0.2542446553707123,0.4723552465438843,0.0583369620144367,0.4581589996814728,0.5418410301208496,0.2917795777320862,0.4030713737010956,0.3051490485668182,0.3208633065223694,0.4748201370239258,0.1654676198959351,0.0388489216566086,,0.0626185014843941,,0.0813977941870689,,0.0346153862774372,,0.0455879606306553
 Minnesota,Goodhue County,60452.0,,27600.0,68310.0,86500.0,96037.0,89899.0,57188.0,,0.1093328073620796,0.214937150478363,0.2361350804567337,0.5171309113502502,0.031796894967556,0.4127626717090607,0.5872372984886169,0.3319287896156311,0.4007067978382111,0.2673644125461578,0.3102040886878967,0.4240816235542297,0.2257142812013626,0.0399999991059303,,0.050194226205349,,0.0616185925900936,,0.0474055111408234,,0.0471091233193874
 Minnesota,Grant County,53828.0,53750.0,27222.0,60625.0,74500.0,66875.0,67083.0,63250.0,,0.115024670958519,0.10189573466777802,0.3720379173755646,0.450236976146698,0.0758293867111206,0.4764705896377564,0.5235294103622437,0.2741490304470062,0.4103035926818848,0.315547376871109,0.2346368730068207,0.4972067177295685,0.1787709444761276,0.0893854722380638,,0.0674511268734932,,0.2139167487621307,,0.0391459092497826,,0.0454244017601013
 Minnesota,Hennepin County,67989.0,75388.0,36069.0,81414.0,97212.0,112414.0,94654.0,83066.0,0.1089131757616997,0.1191741153597832,0.2107978165149689,0.2738242745399475,0.47929993271827703,0.0360779911279678,0.5993233323097229,0.4006766974925995,0.2943785190582275,0.4992375373840332,0.2063839286565781,0.2958470582962036,0.4511751234531403,0.1888778805732727,0.0640999525785446,0.0676264837384224,0.0709323436021805,0.0479593724012375,0.0485650561749935,0.0261635836213827,0.0315621122717857,0.0397690236568451,0.0510922521352768
 Minnesota,Houston County,55550.0,76500.0,26948.0,64000.0,68646.0,87273.0,82614.0,66023.0,,0.1031484603881836,0.2543227672576904,0.1938040405511856,0.5453890562057495,0.0064841499552131,0.5314437747001648,0.4685562551021576,0.2781602144241333,0.4236545562744141,0.2981852293014526,0.4001743793487549,0.3618134260177612,0.1586748063564301,0.079337403178215,,0.0959518030285835,,0.0699779540300369,,0.0232220608741045,,0.0400768853724003
 Minnesota,Hubbard County,49742.0,,24828.0,57099.0,64200.0,71078.0,61375.0,90938.0,,0.1154710724949837,0.2052076905965805,0.2293862402439117,0.4965901970863342,0.0688158720731735,0.4224376678466797,0.5775623321533203,0.2599496245384216,0.3103274703025818,0.42972293496131897,0.2963709533214569,0.4717741906642914,0.1743951588869095,0.0574596785008907,,0.0581809468567371,,0.3676108419895172,,0.0281481482088566,,0.0435138717293739
